"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
0.5,"eld vs kin",0.968874811908861,0.548900813723249,0.904618827772438,-0.15281539984394,0.0949246267965159,0.250925894482679,0.439575207498944,0.619041391748412,174,47,38,858
0.6,"cent vs mage",0.966230269968398,0.384965099629619,0.713359882080423,-0.0530672121251699,0.123198921087433,0.152072537975,0.456272597731605,0.454329691094523,163,22,37,895
0.6,"eld vs kin",0.933779553747841,0.703747629518349,1.2889244761063,-0.241996794955694,0.0989053076976354,0.355254110854718,0.426668077931733,0.720973886499191,168,58,44,847
0.7,"cent vs mage",0.95711572214147,0.52867348890212,0.954939244056312,-0.113989306720407,0.119787617185699,0.204802208956898,0.448322475902676,0.506270625547132,149,42,48,878
0.7,"eld vs kin",0.921063980073836,0.842136657659958,1.45793527473511,-0.31360457572144,0.100809921242118,0.41375638783064,0.448569637571973,0.78072555173009,166,77,44,830
0.8,"cent vs mage",0.937071572946383,0.695879368775413,1.27628186475431,-0.161301364172122,0.119613784040391,0.259014381102363,0.447860540279172,0.558232893672738,144,59,50,864
0.8,"eld vs kin",0.903568090290142,0.973858745293254,1.6526303760369,-0.38496984507486,0.0984010283783459,0.492024088091461,0.431647829591507,0.847951481076817,154,87,55,821
0.9,"cent vs mage",0.922468305539305,0.876156324310457,1.46199332270733,-0.286823577362414,0.117605103829179,0.359753200020017,0.448066565705857,0.640594414101668,131,87,59,840
0.9,"eld vs kin",0.875866268532549,1.2139856130629,1.96334449890219,-0.549526712273085,0.100174965829973,0.640160171151747,0.426890917059893,0.977136294861592,141,123,72,781
1,"cent vs mage",0.916628540960291,0.987460195251303,1.6811462433447,-0.347335498275289,0.117382713020361,0.424287296736357,0.462925605207692,0.690856780965075,131,107,63,816
1,"eld vs kin",0.834969707135484,1.40118055903947,2.31036953546323,-0.665398199902235,0.0959298141246199,0.764256297809241,0.439801997004777,1.06674827827345,141,136,72,768
