"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.5,"cent vs mage",132,80,0.690292408505399,-1.38983060692731,0.939577296070225,52,1.43147479569469,3.70801656360354,0.756655488589557,80,0.764448102911386,-0.6554115345569,0.924026041535262,52,1.36530121552018,1.89678125781877,0.872077545099416
-0.5,"eld vs kin",175,106,0.656516222160834,0.146594992181932,0.842478316421362,68,1.16131391034259,2.1230479999908,0.970036149201633,104,0.612116326393891,0.368937287344425,0.851837105451733,70,1.14669877706312,1.50669664513788,0.977094364562289
-0.4,"cent vs mage",142,81,0.760960925692269,-1.49878044920406,0.9629450813131,61,1.33805126308761,2.82802441643627,0.884507397578831,80,0.83661676222472,-0.80292290837267,0.943793757417693,61,1.16885105307863,1.21274891381628,0.945334245335021
-0.4,"eld vs kin",181,105,0.639768224798271,0.453338054235857,0.847666149392479,75,1.10676712011713,1.37640174536087,0.974385122568278,106,0.659846793972443,0.400747346641482,0.84644604869876,74,1.12918838213599,1.0931946532496,0.983156582492049
-0.3,"cent vs mage",143,78,0.711974083272409,-0.990965953505287,0.934281164567483,65,1.33789013560929,2.62083463824242,0.881200353420291,80,0.772225642159698,-0.263480121735125,0.929997457586589,63,1.20959599457624,0.982479299394259,0.949134624827028
-0.3,"eld vs kin",184,105,0.724422353788032,0.286875054367297,0.8466879893384,78,1.0564278039743,1.3636921282316,0.982983965581986,100,0.683182009940339,0.601344542222929,0.863145263592431,83,1.05441571539789,0.947228249746312,0.988194569158305
-0.2,"cent vs mage",144,79,0.804248780748086,-0.932128614593901,0.951358064711647,65,1.27014175433641,1.95923077215402,0.888846191838031,79,0.879841876918244,-0.364661313378819,0.971731920251061,65,1.13429561208926,0.867285336306752,0.941632160012352
-0.2,"eld vs kin",185,98,0.632506931720736,0.843717275105235,0.839073048869123,86,1.04901693259158,0.925132884268857,0.987135800784374,98,0.896180094351522,-0.201981365236776,0.97668804810494,85,1.06039547221436,0.519572887114825,0.994069953914623
-0.1,"cent vs mage",149,79,0.865115101101243,-1.0699805578856,0.968279088533919,70,1.23557488653319,1.43346718441732,0.932714725165391,75,0.914670648924328,-0.144465279617915,0.972636959634184,74,1.07066950459193,0.379757246965894,0.980572026239619
-0.1,"eld vs kin",192,88,0.622397625241741,1.01744818319648,0.845033805917556,103,1.06159646596421,0.488362642697859,0.98855948832086,104,0.687279319773125,0.868333765587161,0.819213055422862,87,1.03428205252963,0.407646029010809,0.992540127806189
0,"cent vs mage",159,83,0.920398699827052,-0.578611243764299,0.972011810987911,76,1.12304521119815,1.13739346365371,0.973113382602198,96,0.916262282526678,-0.0765678024541763,0.986102556281771,63,1.09050306988452,0.0680830227251607,0.977438730525329
0,"eld vs kin",199,91,0.742500906951714,0.597074988659703,0.864073431283746,107,1.05423692772589,0.285567853828581,0.98856045679131,104,0.804644718019536,0.563255986270291,0.901799074772728,94,1.0218832221217,0.249936645849267,0.995341402546728
0.1,"cent vs mage",171,86,0.929837678495285,-0.345405586906926,0.97998215704763,85,1.02867787382955,0.819872930171006,0.970405341142417,88,0.942459929573737,-0.328610756688764,0.984636339165413,83,1.10087675379012,0.178558582875927,0.979573453517463
0.1,"eld vs kin",199,90,0.927840482248447,-0.0154427610167546,0.991795012295883,108,1.09849029286752,0.0960992509328837,0.983529435763459,102,0.928863059122907,-0.183355821677359,0.994268379317716,96,1.07463964267554,0.0959917034945185,0.983535856807586
0.2,"cent vs mage",167,72,0.927313295454648,-0.10242155021214,0.982878369128674,95,1.07042109418346,0.396187670792273,0.974938592429898,80,0.88030224831537,-0.503553764883694,0.978253450238526,87,1.01117698656666,0.773795204098988,0.976866472225373
0.2,"eld vs kin",190,76,0.945030432432658,-0.236532914520887,0.992298618454183,113,1.01332876468929,0.535456720201532,0.990982708310624,92,0.946884174956485,-0.550341903100038,0.992570127216463,97,1.07456791844914,0.553197620191615,0.978173608393232
0.3,"cent vs mage",163,67,0.939233352273147,-0.113168130735203,0.987058290876014,96,1.02568304842209,0.244978437001133,0.991105531899292,82,0.776317841176421,-0.486706512158459,0.948535221892477,81,1.12600702238154,0.724901256403509,0.971487729900758
0.3,"eld vs kin",184,93,0.909968286010496,-0.478011849671481,0.989776091171955,90,1.02311649088914,0.790632641748859,0.988176977893188,100,0.929261357573376,-0.988809675700346,0.98578155519573,83,1.51786423699097,-0.531750980314373,0.785217133679776
0.4,"cent vs mage",155,57,0.905821683493571,-0.0309737714676177,0.977240507977846,98,1.08115940544546,0.35688824630925,0.97324299999194,80,0.783634952425397,-0.490622608517664,0.949392979280552,75,1.10535984248604,1.29363318769594,0.96931560694301
0.4,"eld vs kin",174,94,0.912322972821843,-0.747247668658462,0.988443448847641,79,1.06622023144009,1.21261414963694,0.811699357909199,100,0.906533954180014,-1.10858309634485,0.985861983756884,73,1.07574952971023,1.1680904303704,0.944093430774204
0.5,"cent vs mage",147,67,0.878123563531774,-0.139997797500807,0.975012602454458,80,1.08008055782344,0.552877659056688,0.956860286387658,82,0.70426895517439,-0.40603635511132,0.929598162177406,65,1.11741804734556,1.38375443766181,0.933526707707019
0.5,"eld vs kin",170,99,0.900164713894313,-1.25885378191012,0.976409796438033,71,1.63940037997501,-0.468007688454156,0.822319821160086,98,0.879144076531011,-1.51032604540492,0.980311751443909,72,1.6800564535567,-0.329418600209541,0.835702538015346
0.6,"cent vs mage",130,78,0.772251542975326,-0.017542706629129,0.949928477296477,52,1.02864947081432,1.22359751255049,0.95145884890808,82,0.661725914874092,-0.768498055889006,0.910580616280699,48,1.22061371410664,1.76885241770419,0.967073228743722
0.6,"eld vs kin",163,99,0.872253747298597,-1.19169448387219,0.976862322221998,64,1.60202215637477,0.0480752688712808,0.782793501088267,99,0.872573426293287,-1.64125136713098,0.973058052068221,64,1.56034337925201,0.31031891353909,0.755116407420247
0.7,"cent vs mage",118,81,0.764892691971628,-0.183107107363567,0.944523156160497,37,1.20196224108503,1.35285418258106,0.98120786357913,81,0.620488830649703,-0.930812598019768,0.892088261888868,37,1.11112250154316,2.7759997692243,0.917077881355293
0.7,"eld vs kin",149,96,0.819939051358314,-1.4936413118771,0.973963630741029,53,1.72374024348647,0.438138846653072,0.735962086561606,96,0.847730513423847,-2.04060008303898,0.969986224328181,53,1.76474065066779,0.431635535818824,0.759686130572157
0.8,"cent vs mage",110,76,0.761682073452096,-0.271635385106059,0.937142235928604,34,1.02661412564677,1.74448333339293,0.958920589176187,78,0.543708069867693,-0.567112767253555,0.819677529023434,32,1.11716528745621,2.56428235975845,0.951931134892025
0.8,"eld vs kin",146,101,0.873368009466336,-2.01316172291572,0.958202554041462,45,1.88415242960973,0.423932984830839,0.741756299419324,101,0.833041606480454,-2.08877759151671,0.961134900364233,45,1.82552296904994,0.769392216254267,0.712791651746958
0.9,"cent vs mage",101,80,0.688883562679755,-0.243283709187572,0.924723601968115,21,1.01325164767374,2.33105509142222,0.861401038256841,82,0.576105290867003,-0.827359501299321,0.850944398224974,19,1.05109844642556,3.77736391928695,0.835148135393371
0.9,"eld vs kin",137,98,0.824857346693766,-2.08780785867154,0.949564412162549,39,2.14881720769163,0.0306204840037989,0.738802929433753,98,0.800369710360517,-2.29733326497125,0.954512765553106,39,3.01221307451887,-2.13598370370895,0.8369026668647
1,"cent vs mage",101,85,0.61952292561191,-0.238596634702428,0.89728755297554,16,1.14408422476548,2.59305991127733,0.93868010895947,85,0.540303807378985,-1.04990098113452,0.852137663191063,16,1.90057172113003,1.67493290342637,0.474019850946382
1,"eld vs kin",131,95,0.82884778837649,-2.47648674111674,0.964644714067925,36,2.3089042408043,0.286660419600911,0.737435049524822,95,0.802297713619178,-2.84263282954218,0.949436179344972,36,2.27659710929759,0.426216221882204,0.721273545542928
