"constant","median_log_const","median_log_std","mean_log_const","mean_log_std","n_both","n_const_only","n_std_only","robustness","replicate"
0.3,0.111556385917355,0.113130197340449,1.00720198293271,1.03042241650731,193,4,11,0.077720207253886,9
0.4,0.101744529346814,0.114161626754913,1.03296009241551,1.03852723237953,190,10,12,0.115789473684211,9
0.5,0.121319153498486,0.114375738158347,1.07962171323905,1.03351132469477,181,11,26,0.204419889502762,9
0.6,0.143950891195428,0.106774946483782,1.14214967800194,1.03774268738676,174,29,32,0.350574712643678,9
0.7,0.197028213444185,0.115718177347988,1.22231355761502,1.03201514075726,155,47,49,0.619354838709677,9
0.8,0.265991393418485,0.116373033392451,1.32818838539144,1.03224593432156,148,67,54,0.817567567567568,9
0.9,0.349654898027255,0.114655756019151,1.45685463226091,1.0342349130313,140,87,66,1.09285714285714,9
1,0.449853347654276,0.109302903621549,1.59352617483763,1.02310650748348,137,110,65,1.27737226277372,9
-1,1.77368874034903,0.11834953446717,2.52926121514923,1.03838882823862,113,666,94,6.72566371681416,10
-0.9,1.55785264135426,0.120192274814935,2.31017506413596,1.04891695662354,119,569,85,5.49579831932773,10
-0.8,1.32908074378771,0.117908580699555,2.09416560202835,1.0363785779291,120,453,82,4.45833333333333,10
-0.7,1.16307258551,0.114152611684752,1.91045419136975,1.03783658758935,128,364,77,3.4453125,10
-0.6,0.99027833558825,0.113805946472734,1.74041649262413,1.03766530895163,136,292,69,2.65441176470588,10
-0.5,0.837298972391471,0.121662245084602,1.57608746662151,1.03415120723539,143,242,62,2.12587412587413,10
-0.4,0.685600535200711,0.114109850454795,1.45536239247993,1.03260616105844,148,199,57,1.72972972972973,10
-0.3,0.553686311061478,0.111270911378322,1.31898332058066,1.03449549707995,150,153,50,1.35333333333333,10
-0.2,0.445681585516389,0.114031761564287,1.21758047004263,1.03031272750268,151,117,50,1.10596026490066,10
-0.1,0.344330645422159,0.110597957767658,1.14291989030753,1.02992609451239,162,83,42,0.771604938271605,10
0,0.253620754889358,0.113583099258265,1.0842905940799,1.03923285105932,170,60,37,0.570588235294118,10
0.1,0.190156140755928,0.120559781158746,1.03043037371596,1.03005695315749,176,35,27,0.352272727272727,10
0.2,0.147933055632264,0.110698149360221,1.01066875436161,1.02593990433256,186,14,16,0.161290322580645,10
0.3,0.111636809260273,0.118412415674762,1.00834641869453,1.03039303198393,193,4,10,0.0725388601036269,10
0.4,0.104450614215426,0.11781077245708,1.0298354619312,1.03520513785413,191,7,14,0.109947643979058,10
