"constant","comparison","pval_cor","pval_mae","pval_rmse","pval_median_diff","median_log_clr","median_log_tss","median_es_clr","median_es_tss","n_both","n_tss_only","n_clr_only","n_neither"
0.2,"eld vs kin",0.95152753380331,0.339544816848059,0.809573071785345,0.0423604658462365,0.187949200901449,0.156326922996206,0.481627636864345,0.444078591225369,117,31,15,954
0.3,"cent vs mage",0.900282595225725,0.291019584447083,0.645979875520378,-0.0523931877006407,0.192154536738207,0.221311480914711,0.44767669104559,0.514359947109084,78,63,17,959
0.3,"eld vs kin",0.990121441044662,0.138193842194216,0.355848617429682,0.02613822467146,0.193016399574396,0.154556760062244,0.509831879515127,0.458685100864144,129,9,10,969
0.4,"cent vs mage",0.956792532476474,0.153727439015383,0.426728311266042,-0.0231613137121806,0.1852154231757,0.217492289835158,0.464551796894104,0.494723285612847,96,14,7,1000
0.4,"eld vs kin",0.971774188778277,0.306747998971637,0.538601618878492,0.0758745547728659,0.212500770843897,0.165967301101654,0.53569276542995,0.433475832574694,117,36,12,952
0.5,"cent vs mage",0.783394534004593,0.485384813730866,0.854714094460009,-0.119545271027071,0.188863023237661,0.290231096901654,0.446982118239803,0.616009964367023,67,73,35,942
0.5,"eld vs kin",0.929424022428127,0.666298102931314,1.33274049558508,0.257772733527376,0.401075378400293,0.159088327519116,0.838613936040483,0.429181027450113,113,32,60,912
0.6,"cent vs mage",0.846595388097248,0.549497335003768,1.08372076496572,0.0175753840978224,0.278905232657638,0.294167285256697,0.569759751073764,0.569090486477328,62,16,56,983
0.6,"eld vs kin",0.919380741673734,0.523728042679501,1.08158155239136,0.179597712244375,0.311498833767285,0.155218490244161,0.695278257733034,0.433943366206393,112,34,33,938
0.7,"cent vs mage",0.872297297745098,0.421617081123178,0.783168079352785,-0.0416996970084553,0.188052566810066,0.246546646146728,0.438042040081926,0.556042858912757,73,47,40,957
0.7,"eld vs kin",0.93607193397115,0.640508022941656,1.27628159228926,0.226868453565657,0.375317894530355,0.151222436300867,0.825766136214165,0.428299752443789,113,41,53,910
0.8,"cent vs mage",0.800991954906717,0.483965710656651,0.824267164285222,0.0356805596074494,0.292297215796004,0.280863699214573,0.5746268720953,0.576250488962046,60,34,59,964
0.8,"eld vs kin",0.866571442109622,0.70148871122375,1.43990083509783,0.22837001600641,0.35401145548298,0.15733402281789,0.790156457922313,0.440017390026725,107,58,50,902
0.9,"cent vs mage",0.68267049283083,0.603665759859952,1.30657001683357,0.0834138185571283,0.290754713805494,0.234162140004256,0.572370891513415,0.516038215474807,58,34,63,962
0.9,"eld vs kin",0.866770088585221,0.722825165717757,1.37533718367135,0.332796843495491,0.439572320795529,0.148454101791747,0.910449751677934,0.442220929963498,99,75,45,898
1,"cent vs mage",0.625756507879981,0.812906057246184,1.72496266383205,0.103359565683495,0.355834218216107,0.285008516362499,0.735021123503401,0.581549117157529,51,51,96,919
1,"eld vs kin",0.822898209976532,1.07751856577383,2.20944556896278,0.403841392420053,0.556617244104215,0.172992900648694,1.00293565147382,0.42522277276886,92,43,110,872
