"taxon","estimate_gamma","std_error_gamma","pval_gamma","pval_adj_gamma","estimate_no_gamma","pval_adj_no_gamma","comparison"
"144",0.379463745822212,0.293773542581376,0.504132633059382,0.504132633059382,0.389203724223672,0.436745062274847,"pup vs you"
"145",-0.741853639116718,0.476998901295833,0.570484408311948,0.570484408311948,-0.750421928911066,0.579386641924485,"pup vs you"
"146",-1.77890630148869,0.429397250453346,0.0103546317921506,0.0103546317921506,-1.75436672844307,0.00239172350271948,"pup vs you"
"147",3.38955992091142,0.453684600768384,1.10706994113881e-07,1.10706994113881e-07,3.2624742234294,2.27048319427419e-08,"pup vs you"
"148",0.134921194246326,0.448710492217672,0.818099296428087,0.818099296428087,0.121666402333017,0.924221198293076,"pup vs you"
"149",-0.858971089922989,0.49580176482834,0.507567486977579,0.507567486977579,-0.835286755727013,0.530539452922309,"pup vs you"
"150",4.05905134492158,0.332434613954486,1.44450923414554e-20,1.44450923414554e-20,4.0354879406736,6.68290805221739e-21,"pup vs you"
"151",-5.238382049782,0.410249353678143,0,0,-5.23635580297891,0,"pup vs you"
"152",1.05699848153052,0.451618310766977,0.210984471947339,0.210984471947339,1.07381476585618,0.11779647325844,"pup vs you"
"153",-0.218013677975252,0.456588129798435,0.87679350550557,0.87679350550557,-0.308015547913414,0.917752633888942,"pup vs you"
"154",0.948335065856577,0.466213465923627,0.285833870474831,0.285833870474831,0.942037902319646,0.213691214548658,"pup vs you"
"155",-0.356154538715603,0.412381670778837,0.772047987939937,0.772047987939937,-0.424347823274121,0.806093314099911,"pup vs you"
"156",-1.22167756086605,0.386742990480052,0.106295488001718,0.106295488001718,-1.23538885982835,0.0266216673538738,"pup vs you"
"157",0.880918075993214,0.396631854323209,0.25928828091025,0.25928828091025,0.891820589507749,0.187659529435043,"pup vs you"
"158",-1.09876403832165,0.399342824498407,0.181053497292766,0.181053497292766,-1.10852166086465,0.0857985303743706,"pup vs you"
"159",-0.067291437161104,0.424252656743061,0.867937861573281,0.867937861573281,-0.142662531973915,0.966277977255482,"pup vs you"
"160",-2.16294391804631,0.380892464625016,0.000122248728594265,0.000122248728594265,-2.22761237720954,6.28903904577681e-07,"pup vs you"
"161",0.660788142536311,0.396365909403315,0.385304965457763,0.385304965457763,0.614168464560598,0.381207477758252,"pup vs you"
"162",4.06950053279449,0.46888889186697,2.21487551670075e-09,2.21487551670075e-09,4.01459362716899,1.4932384600921e-11,"pup vs you"
"163",2.55935647048504,0.478105996831233,0.000342421797060092,0.000342421797060092,2.54263751556535,1.86960398336423e-05,"pup vs you"
