"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
-0.2,"cent vs mage",0.3375,54,75,31,0,957,0.313958035863775,0.184448900338413,0.287064113469284,0.674235144732094,0.4623055701105,0.603835091816975,0.679910698526901,0.948788921846752,0.836212353667421,0.454410313227429,0.146144822375374,0.332426145698737
-0.2,"eld vs kin",0.666666666666667,124,22,16,24,931,0.191307576262448,0.180302055820376,0.19084045070581,0.485313773904483,0.428618771096351,0.504770951246407,0.969587340962506,0.966503896893942,0.926340950808241,0.270565025560881,0.153732434892074,0.362324747093976
-0.1,"cent vs mage",0.716312056737589,101,23,11,6,976,0.251585694348122,0.194200179344924,0.277607723367183,0.57181573591608,0.465546445691825,0.586274376923822,0.951527724847069,0.978834709683736,0.967501422766622,0.222610416838466,0.0993854267884194,0.206454444648935
-0.1,"eld vs kin",0.668367346938776,131,50,15,0,921,0.200012998855327,0.192714092168013,0.162966523641681,0.51872571854023,0.46152396291089,0.418052781396523,0.922690816515042,0.936869604079524,0.978600692699573,0.427830978338916,0.333618354885819,0.196305307548819
0,"cent vs mage",0.544827586206897,79,18,44,4,972,0.216314405245129,0.179729881508127,0.214648924027848,0.535804416496978,0.455403135476621,0.510445766075202,0.915326227307793,0.947521312617975,0.953663098927164,0.331837457441556,0.106149291112823,0.297689946418703
0,"eld vs kin",0.794871794871795,124,15,17,0,961,0.168769779252293,0.151796219486226,0.182452943497025,0.448791916329454,0.437530299516109,0.427613453921897,0.963091627403865,0.988094893435819,0.948648190176907,0.176127455140349,0.12325978981131,0.224184703963421
0.1,"cent vs mage",0.591194968553459,94,43,20,2,958,0.224078150728242,0.175822226946077,0.235095659638841,0.535934605226957,0.433404172874462,0.535245371608237,0.857211649081779,0.95500533923347,0.934011176506624,0.374923927583927,0.12521470677742,0.316029576685547
0.1,"eld vs kin",0.707602339181287,121,32,5,13,946,0.184035219050242,0.170988908959198,0.140904844541986,0.478069781353687,0.437815799030701,0.434206876243732,0.974982548858142,0.990510584983184,0.980333096843528,0.286451654063633,0.196632044490108,0.254631402252844
0.2,"cent vs mage",0.60126582278481,95,18,13,32,959,0.18521547501782,0.243806925390276,0.303469626713099,0.476250312233325,0.518713017605072,0.640022941201103,0.982216360618508,0.887784531900354,0.934763633438429,0.138339996394073,0.367734762886186,0.248685854525105
0.2,"eld vs kin",0.704819277108434,117,35,14,0,951,0.186196850581428,0.154412835236208,0.169850656951842,0.491722422740531,0.436595701573001,0.439308073882192,0.982348033755116,0.955317247886508,0.983469616326223,0.224050407942652,0.332935909370827,0.191991659130336
0.3,"cent vs mage",0.493827160493827,80,7,22,53,955,0.194480248111425,0.184339295468705,0.271681638253329,0.463895920426291,0.439392984950169,0.581087539863111,0.9173737567181,0.968975171424619,0.902152058104385,0.211884748349686,0.261179372011211,0.353545457174201
0.3,"eld vs kin",0.662983425414365,120,29,18,14,936,0.207514686903362,0.193926079997924,0.148240550254674,0.517311941754304,0.459086330856972,0.436596974492414,0.972950053987723,0.946325326922184,0.961521329926273,0.327034592390085,0.297114607841095,0.257492907233904
0.4,"cent vs mage",0.509316770186335,82,12,29,38,956,0.196696653059167,0.184429710735185,0.244933595664271,0.455326028745969,0.459425864706947,0.554239400674485,0.978015171544806,0.932080473047952,0.969972938352026,0.165962688595705,0.326828294506708,0.218034508645858
0.4,"eld vs kin",0.589189189189189,109,23,53,0,932,0.250390518544809,0.156020636199056,0.171918801730677,0.612727857436889,0.444262272860771,0.441075535955131,0.893724157042387,0.9821112425756,0.93677444982628,0.519451854869503,0.311303469784144,0.242004867659195
0.5,"cent vs mage",0.480225988700565,85,43,23,26,940,0.165781064657429,0.17860929970198,0.280732388779256,0.442148718036928,0.466814953047887,0.586101013858356,0.900926314897454,0.763891492282525,0.945557410663757,0.323814569722224,0.575932540620543,0.281805798563154
0.5,"eld vs kin",0.693251533742331,113,11,34,5,954,0.304563196369183,0.17672541189075,0.153093551424674,0.664928185333283,0.438047266192624,0.446726311426409,0.973120572002983,0.969508812003649,0.992138661100509,0.355224315080011,0.354385109538443,0.124454352794341
0.6,"cent vs mage",0.555555555555556,75,23,0,37,982,0.241141773885025,0.202708716000717,0.207246137177519,0.499019081717719,0.447523886120336,0.501036029266702,0.957806446515887,0.927673950131018,0.943819930633095,0.219326961798743,0.324805726204217,0.272793059432193
0.6,"eld vs kin",0.502325581395349,108,45,49,13,902,0.326165626746003,0.158983929831524,0.159216817582331,0.717055677738133,0.446700778793158,0.437076871485204,0.915106265919308,0.8793971170951,0.96740033537922,0.621620152183669,0.655568346456014,0.150057941978069
0.7,"cent vs mage",0.379518072289157,63,53,35,15,951,0.231951075339059,0.196186355617868,0.289077129596858,0.525112578877008,0.48227436545298,0.582320430303374,0.945609451227514,0.853461357590011,0.95604964234506,0.322544756870101,0.514669398776688,0.287463964847664
0.7,"eld vs kin",0.587878787878788,97,17,50,1,952,0.293822643716259,0.18135907617678,0.144519057760288,0.675361027227819,0.442151060574905,0.431548734869743,0.956998276400339,0.976441680867791,0.991629954746627,0.393333237714246,0.323801367978408,0.130611816347857
0.8,"cent vs mage",0.376237623762376,76,41,21,64,915,0.266468082997177,0.189961617252648,0.275541986974808,0.543692898603218,0.470370386759779,0.581051469685876,0.923233755904751,0.836869449620718,0.95820459052396,0.350589007420116,0.525093538862812,0.331700308945732
0.8,"eld vs kin",0.443438914027149,98,62,60,1,896,0.44020258501982,0.173604215196462,0.155916281048286,0.927114406510577,0.433773203871791,0.439330026268542,0.901159062258962,0.888822810762722,0.987841016858673,0.773408503581386,0.749375874056359,0.191373957729778
0.9,"cent vs mage",0.254901960784314,52,87,13,52,913,0.279429172349571,0.214016880280179,0.28586134122556,0.582706462862761,0.456397631014725,0.602999755120242,0.880613574247071,0.532587905715582,0.832619783981802,0.509935201096643,0.777178639880447,0.314523117899799
0.9,"eld vs kin",0.538461538461538,105,46,44,0,922,0.412694084980334,0.163776041073413,0.165806951770454,0.842023676099417,0.45236173318715,0.438201466459395,0.878506576891537,0.965142713905749,0.954999676838343,0.727617821474121,0.551808850892845,0.231748766533061
1,"cent vs mage",0.376404494382022,67,71,24,16,939,0.293983696838584,0.169263301370338,0.21163831098228,0.596899917779338,0.434008624474447,0.496711295322667,0.935190159526882,0.747442117525603,0.903881989686546,0.459684448746382,0.675754664460735,0.264834100604488
1,"eld vs kin",0.311643835616438,91,131,61,9,825,0.676204959465937,0.150552245950219,0.152824580865447,1.15374283900796,0.437835251592606,0.440593035828067,0.902658363858258,0.868694345736717,0.989104372094326,1.11157315625257,1.17596552259352,0.122216442936424
