"constant","comparison","feature","coeff_padj","clr_padj","tss_padj","coeff_log10","clr_log10","tss_log10","coeff_est","clr_est","tss_est","coeff_se","clr_se","tss_se"
0.5,"eld vs kin","91",5.96597661630712e-06,2.96362509960479e-07,8.5566527689889e-08,5.2243184531913,6.52817673573681,7.06769609142683,-3.87155152424082,-4.23232967653282,-4.19953878668841,0.5866894202298,0.553159389042285,0.574366741504616
0.5,"eld vs kin","100",0.00125818440025197,1.76281907224076e-05,0.000102782216489592,2.90025570376911,4.75379225943049,3.98808202102699,-3.13289436872308,-3.6282281489864,-3.66080255052269,0.563168312973448,0.54488823973121,0.5571200119058
0.5,"eld vs kin","102",0.0432219089364442,0.00148688700073813,0.00776600113426427,1.36429605600308,2.82772203539238,2.10980255035903,-2.33413918449836,-2.77080336446709,-2.70502498705869,0.53522331543835,0.519537467433333,0.548000225081178
0.5,"eld vs kin","103",0.000693863550101486,0.00259776738326274,0.00175493348398233,3.15872592617966,2.58539974036397,2.75573933964652,2.78225387386829,2.31074203857443,2.31511914211083,0.456991974099673,0.449166065316143,0.45484230172597
0.5,"eld vs kin","111",0.000730654606406041,1.18029635095517e-05,1.9221710856364e-05,3.13628787335788,4.92800893555352,4.71620795993435,-2.69957029990836,-3.17577935877114,-3.15283374342946,0.457108304968676,0.448060309091769,0.455378989370955
0.5,"eld vs kin","119",2.69739797550615e-07,8.64107070809427e-06,6.54814839090531e-06,6.56905497278505,5.06343244110828,5.18388148738149,2.92836266586856,2.42819530673347,2.44309889440926,0.308745727480484,0.312164478591991,0.310169779679534
0.5,"eld vs kin","121",1.34458388663897e-12,1.09813788098259e-11,2.30626760395684e-11,11.8714120975925,10.9593431269256,10.6370903014737,5.03945200036948,4.58796664891561,4.64566195655379,0.488338671865031,0.488686851486361,0.501061083170642
0.5,"eld vs kin","124",0.000141821489008323,0.00135698345816706,2.48209584222842e-05,3.84825795920472,2.8674254464232,4.60518145291493,3.00809823991187,2.47761677315887,2.64568327334243,0.420962805414343,0.436557597587351,0.426068203525208
0.5,"eld vs kin","125",0.000101346327226815,0.00990109238391701,0.000175609129823897,3.99419198544191,2.00431688720697,3.75545290910721,3.49343391209328,2.93041736397501,3.05899908627421,0.535201613783386,0.533911308636146,0.530249216014156
0.5,"eld vs kin","130",0.0441714660202352,0.000320569717384902,0.00138706909585268,1.35485818657061,3.49407750566808,2.85790190431956,-2.72236310216903,-3.27941055484359,-3.16950893017342,0.595870900341744,0.569329531032292,0.586617740510695
