"constant","comparison","n_all3","n_coeff_side_clr","coeff_clr_slope","coeff_clr_int","coeff_clr_r2","n_clr_side_coeff","clr_coeff_slope","clr_coeff_int","clr_coeff_r2","n_coeff_side_tss","coeff_tss_slope","coeff_tss_int","coeff_tss_r2","n_tss_side_coeff","tss_coeff_slope","tss_coeff_int","tss_coeff_r2"
-0.9,"eld vs kin",141,91,0.424753048140306,0.626537771138537,0.729287261542769,49,1.0642750000377,3.3911713370656,0.958940000018799,88,0.495875140763924,0.704734514613281,0.716841494284111,51,1.13864279404455,1.9561662455083,0.973288730403964
-0.9,"eld vs mage",15,4,0.162519877170639,0.48281218406548,0.865030402337946,11,0.834233151768817,7.04984183693644,0.429154789095264,4,0.784376732893266,-2.57754466635879,0.763718388123054,11,1.07672624153621,3.38495492858636,0.820044551444929
-0.9,"eld vs mid",71,35,0.387152992312073,0.360474880667053,0.919320456033016,36,1.0145550719426,6.61255966575588,0.863359693095298,35,0.453638055646882,0.466248735984926,0.910149960064106,36,1.01940388862314,4.50780239153843,0.915878093739662
-0.9,"eld vs pup",135,84,0.25479598651119,0.747489236021047,0.839009206133685,47,1.07310855630965,11.5209679871664,0.746863626782875,82,0.288134598709846,2.63237883801969,0.761346533020495,47,1.12141570372571,8.61234844047358,0.8045734118072
-0.9,"eld vs you",25,25,0.414496084178881,-0.629968102124497,0.671015897597685,0,NA,NA,NA,25,0.368079263410652,0.125729707063736,0.656046730478626,0,NA,NA,NA
-0.9,"kin vs mage",27,27,0.628553639837581,-1.44668117859125,0.812323246674649,0,NA,NA,NA,27,0.719841222046872,-1.35401743835147,0.912313771150408,0,NA,NA,NA
-0.9,"kin vs mid",30,17,0.722173734049644,-2.02109454291958,0.774559446306286,13,1.44353164339855,3.24241742930694,0.899321909416576,17,0.782521290825834,-1.68682662274605,0.825939611890836,13,1.11297052095249,3.49616899190585,0.79301181261688
-0.9,"kin vs pup",6,5,0.126426996810827,1.17077011733353,0.0976926741403889,1,NA,NA,NA,5,0.20785923307948,2.25660115890944,0.367568976949334,1,NA,NA,NA
-0.9,"kin vs you",163,97,0.640707415142347,-2.32538605149735,0.813404137081686,43,1.31373814014867,3.05109831772107,0.949371629763103,99,0.631526995046275,-1.94185012117319,0.755588143429544,43,1.21630728320756,2.53317317832729,0.95640832353342
-0.9,"mage vs mid",9,6,1.04854499619922,-3.34193155808016,0.762236017425929,3,1.55147257375754,1.3752706795272,0.919261952669447,6,1.09639160043547,-3.7225680736535,0.740739173379832,3,1.89654674167404,1.69740027255401,0.928289042187058
-0.9,"mage vs pup",43,36,0.235498328060383,1.29206410635366,0.776011779207165,7,1.11670890642403,6.81084487242359,0.989917620524546,36,0.27113906577397,2.09850267235265,0.81317375295885,7,0.973006977311524,4.31052152561988,0.957004553274489
