"constant","comparison","robustness","n_all3","n_coeff_only","n_clr_only","n_tss_only","n_none","n_sig_coeff","n_sig_clr","n_sig_tss","median_log_coeff","median_log_clr","median_log_tss","median_es_coeff","median_es_clr","median_es_tss","cor_coeff_clr","cor_coeff_tss","cor_clr_tss","mae_coeff_clr","mae_coeff_tss","mae_clr_tss"
-0.7,"kin vs pup",0.00859598853868195,3,315,31,0,768,318,34,40,1.0970885307861,0.092819934618522,0.290219621229821,1.25738853440595,0.259528803841756,0.566682314705853,0.269605046416432,0.727961029910725,0.830604078242609,1.14910184978694,0.870378090390984,0.323746167211673
-0.7,"kin vs you",0.454301075268817,169,137,66,0,745,306,235,233,0.593016848085108,0.153606447338323,0.153544200305774,0.854064540265198,0.427429966391618,0.409558701048436,0.858537183494555,0.92713411268304,0.978537061431736,1.38694879685919,1.04407943814517,0.401059797544874
-0.7,"mage vs mid",0.0555555555555556,6,56,44,2,1009,62,58,46,0.422041635770048,0.0993655059575346,0.103502336559909,0.817725825701357,0.37360980415033,0.311309210622579,0.548755648583619,0.376887737329132,0.967613624924341,0.490956979758027,0.528828045965411,0.101801691282018
-0.7,"mage vs pup",0.191570881226054,50,151,60,0,856,201,110,108,0.691124622509746,0.0986865933638773,0.181664475011304,1.00524515837163,0.330194978948966,0.443808129824662,0.713711433519711,0.805385141870135,0.971986496670287,0.981012320637051,0.760096087905361,0.258534551326543
-0.7,"mage vs you",0.374193548387097,116,140,54,0,807,256,171,175,0.412404144459711,0.1572940563803,0.130353073893778,0.711715527500914,0.455278097431842,0.4100060216214,0.769476094499659,0.903707154296356,0.943207828960139,1.16759884647971,0.9151875134226,0.291373738119105
-0.7,"mid vs pup",0.182692307692308,76,290,50,0,701,366,126,146,0.881755332845353,0.143590010964217,0.181744541132708,0.988407526043552,0.351662028671873,0.359172512886238,0.601414784778881,0.785731424532031,0.949400516049724,1.53643481844738,1.30994825884214,0.278958265788187
-0.7,"mid vs you",0.526011560693642,182,127,29,8,771,309,213,232,0.363010926244457,0.290151142314722,0.221580865397417,0.635021355204871,0.629209566856499,0.558189950094319,0.892051291228935,0.899899301626679,0.992065733215908,1.16804467531559,1.11798223184535,0.180793761183612
-0.7,"pup vs you",0.602631578947368,229,82,37,32,737,311,295,298,0.2166366922118,0.24558939950621,0.374669309747992,0.487546633541889,0.519470281897115,0.652830683262679,0.943157372554724,0.899695497232199,0.977994192262921,1.01897951432737,1.50581584549551,0.547427777775719
-0.6,"cent vs eld",0.282828282828283,56,104,36,2,919,160,92,103,0.443775627067008,0.112665543859061,0.103562275366812,0.715539631641427,0.338359779160224,0.345640503859482,0.701028450796246,0.809387519652012,0.973651429797097,0.66874633592403,0.585945872965224,0.113195432046749
-0.6,"cent vs kin",0.383084577114428,154,190,52,6,715,344,214,219,0.652323066794235,0.196321476485572,0.214695436184939,0.899937081113011,0.470652873362873,0.494459920126579,0.776565061149087,0.745234536149769,0.989952793863458,1.2427132613808,1.31503105744035,0.209286883988525
-0.6,"cent vs mage",0.309090909090909,102,183,45,0,787,285,147,155,0.681337105184737,0.159251028317083,0.252429368337236,0.970005401340455,0.459424155118182,0.563477089832119,0.664655103913193,0.846304682948335,0.944297898176424,1.00691647845285,0.7364324843967,0.294157768376382
-0.6,"cent vs mid",0.242063492063492,122,308,74,0,613,430,196,209,1.09184981096876,0.215311658071391,0.367755966130306,1.08860958247142,0.515824597554225,0.665065050207,0.731351828977248,0.826199631478273,0.974955740389596,1.64347280871884,1.14746062166113,0.522068725311473
